20-05-31 09:38:47;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_14.b12i13.nohint.txt;10;936408;229;
20-05-31 09:38:58;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_15.b11i12.nohint.txt;10;27071455;6902;
20-05-31 09:39:02;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_16.b13i13.nohint.txt;10;485100;119;
20-05-31 09:39:07;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_17.b13i13.nohint.txt;10;1581152;426;
20-05-31 09:39:11;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_18.b12i13.nohint.txt;10;2236536;526;
20-05-31 09:39:17;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_19.b12i13.nohint.txt;10;4752502;1136;
20-05-31 16:59:03;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_1.b11i11.nohint.txt;10;-2040730505;26382595;
20-05-31 16:59:07;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_20.b11i14.nohint.txt;10;81873;20;
20-05-31 16:59:13;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_21.b12i13.nohint.txt;10;9610276;2272;
20-05-31 16:59:19;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_22.b12i13.nohint.txt;10;8719884;2000;
20-05-31 16:59:38;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_23.b12i12.nohint.txt;10;58760047;14627;
20-05-31 17:01:15;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_24.b12i12.nohint.txt;10;375204259;93781;
20-05-31 17:01:29;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_25.b12i12.nohint.txt;10;39514557;10119;
20-05-31 17:05:13;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_26.b12i12.nohint.txt;10;860408438;220042;
20-05-31 17:24:52;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_2.b11i11.nohint.txt;10;120666388;1174692;
20-05-31 17:41:47;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_1.b11i11.nohint.txt;10;-957865915;30024429;
20-05-31 17:41:56;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_20.b11i14.nohint.txt;10;21501607;4964;
20-05-31 17:42:01;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_21.b12i13.nohint.txt;10;6806475;1627;
20-05-31 17:42:07;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_22.b12i13.nohint.txt;10;6662232;1576;
20-05-31 17:42:29;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_23.b12i12.nohint.txt;10;72933157;18138;
20-05-31 17:43:32;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_24.b12i12.nohint.txt;10;236231319;59333;
20-05-31 17:43:54;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_25.b12i12.nohint.txt;10;71079520;17848;
20-05-31 17:44:01;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_26.b12i12.nohint.txt;10;13141570;3379;
20-05-31 18:07:37;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_2.b11i11.nohint.txt;10;992804822;1412027;
20-05-31 18:21:20;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_3.b11i11.nohint.txt;10;202974554;3384935;
20-05-31 18:32:51;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_3.b11i11.nohint.txt;10;1541360219;1510216;
20-05-31 19:02:15;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_4.b11i11.nohint.txt;10;-1612999633;1760510;
20-05-31 19:02:19;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_5.b14i14.nohint.txt;10;2403872;494;
20-05-31 19:03:17;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_6.b11i12.nohint.txt;10;217074843;53417;
20-05-31 19:03:21;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_7.b12i15.nohint.txt;10;275995;60;
20-05-31 19:03:25;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_8.b13i14.nohint.txt;10;4576275;1007;
20-05-31 19:03:29;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_9.b12i14.nohint.txt;10;1027232;231;
20-05-31 19:04:00;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_1.b6i6.nohint.txt;7;152626986;26547;
20-05-31 19:06:37;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_2.b6i6.nohint.txt;7;996995300;152875;
20-05-31 19:06:44;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_3.b6i6.nohint.txt;7;19886149;3384;
20-05-31 19:06:58;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_4.b6i6.nohint.txt;7;69250768;10712;
20-05-31 19:09:50;bvanston_puzzles/E2BenchmarkWithoutHints/E_8_1.b8i8.nohint.txt;8;968571982;168253;
20-05-31 19:12:38;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_10.b10i10.nohint.txt;9;692748917;164111;
20-05-31 19:12:50;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_11.b9i11.nohint.txt;9;33303960;7470;
20-05-31 19:13:02;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_12.b10i10.nohint.txt;9;33662560;8175;
20-05-31 19:13:16;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_13.b10i10.nohint.txt;9;40857104;10120;
20-05-31 19:14:20;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_14.b9i10.nohint.txt;9;249814080;60380;
20-05-31 19:14:54;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_15.b10i10.nohint.txt;9;122641272;30341;
20-05-31 19:15:10;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_16.b9i10.nohint.txt;9;47274094;12124;
20-05-31 19:15:45;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_17.b9i10.nohint.txt;9;123583893;31628;
20-05-31 19:16:08;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_4.b11i11.nohint.txt;10;31952843;3283581;
20-05-31 19:16:12;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_5.b14i14.nohint.txt;10;1474284;316;
20-05-31 19:18:23;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_6.b11i12.nohint.txt;10;518977550;127599;
20-05-31 19:18:27;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_7.b12i15.nohint.txt;10;350176;76;
20-05-31 19:18:32;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_8.b13i14.nohint.txt;10;4285329;949;
20-05-31 19:18:36;bvanston_puzzles/E2BenchmarkWithoutHints/E_10_9.b12i14.nohint.txt;10;2184954;475;
20-05-31 19:19:16;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_1.b6i6.nohint.txt;7;209215254;36285;
20-05-31 19:22:39;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_2.b6i6.nohint.txt;7;1272535839;198891;
20-05-31 19:24:10;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_3.b6i6.nohint.txt;7;506739053;86706;
20-05-31 19:24:21;bvanston_puzzles/E2BenchmarkWithoutHints/E_7_4.b6i6.nohint.txt;7;49209546;7915;
20-05-31 19:27:05;bvanston_puzzles/E2BenchmarkWithoutHints/E_8_1.b8i8.nohint.txt;8;925174792;160156;
20-05-31 19:30:53;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_10.b10i10.nohint.txt;9;913131529;223429;
20-05-31 19:31:03;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_11.b9i11.nohint.txt;9;26183665;5966;
20-05-31 19:31:29;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_12.b10i10.nohint.txt;9;88313953;21721;
20-05-31 19:31:43;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_13.b10i10.nohint.txt;9;41316732;10232;
20-05-31 19:32:16;bvanston_puzzles/E2BenchmarkWithoutHints/E_9_14.b9i10.nohint.txt;9;118863371;29827;
